Order Date,Ship Mode,Segment,City,State,Region,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9/21/2014,First Class,Home Office,Garland,Texas,Central,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476
2/21/2016,Standard Class,Corporate,Oceanside,New York,East,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0.0,28.959
11/19/2017,First Class,Consumer,Houston,Texas,Central,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.3998
4/30/2017,Standard Class,Corporate,San Francisco,California,West,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.0,21.4368
5/2/2016,Standard Class,Consumer,Greensboro,North Carolina,South,Chairs,"Global Stack Chair without Arms, Black",187.056,9,0.2,11.691
10/2/2017,First Class,Home Office,Knoxville,Tennessee,South,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.3284
10/2/2017,First Class,Home Office,Knoxville,Tennessee,South,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.5691
10/2/2017,First Class,Home Office,Knoxville,Tennessee,South,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836
10/2/2017,First Class,Home Office,Knoxville,Tennessee,South,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928
12/4/2015,Standard Class,Consumer,Lakewood,California,West,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,9.0288
9/4/2016,Standard Class,Consumer,New York City,New York,East,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0.0,24.9366
8/26/2014,Standard Class,Consumer,Newark,Delaware,East,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0.0,4.0584
5/13/2014,Standard Class,Corporate,Los Angeles,California,West,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.2,20.9592
4/14/2017,Standard Class,Corporate,Fayetteville,North Carolina,South,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192
12/29/2016,Standard Class,Consumer,Wichita,Kansas,Central,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.9904
4/8/2017,Standard Class,Corporate,Oak Park,Michigan,Central,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296
4/8/2017,Standard Class,Corporate,Oak Park,Michigan,Central,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,79.794
10/24/2015,Standard Class,Corporate,Houston,Texas,Central,Tables,KI Conference Tables,347.361,7,0.3,-69.4722
11/19/2014,Standard Class,Corporate,Wilmington,Delaware,East,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.0,235.9524
9/24/2016,Same Day,Corporate,San Francisco,California,West,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384
4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549
12/3/2016,First Class,Consumer,Los Angeles,California,West,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0.0,51.474
6/14/2016,Same Day,Home Office,Los Angeles,California,West,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245
9/5/2014,First Class,Consumer,Saint Petersburg,Florida,South,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
7/5/2014,First Class,Corporate,Palm Coast,Florida,South,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
7/5/2014,First Class,Corporate,Palm Coast,Florida,South,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912
9/12/2014,Standard Class,Home Office,Olathe,Kansas,Central,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.9792
12/29/2017,Standard Class,Consumer,Edmonds,Washington,West,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.538
9/4/2017,Second Class,Consumer,San Francisco,California,West,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392
9/28/2017,Standard Class,Consumer,Los Angeles,California,West,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352
1/19/2014,First Class,Consumer,Scottsdale,Arizona,West,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597
6/9/2016,Standard Class,Consumer,San Francisco,California,West,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
9/26/2014,First Class,Home Office,San Diego,California,West,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194
12/19/2017,Standard Class,Consumer,Parker,Colorado,West,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008
12/19/2017,Standard Class,Consumer,Parker,Colorado,West,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324
1/30/2017,Standard Class,Consumer,Miami,Florida,South,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
4/1/2017,Second Class,Corporate,Jacksonville,Florida,South,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058
11/28/2014,Same Day,Home Office,San Francisco,California,West,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
7/15/2017,Second Class,Consumer,New York City,New York,East,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528
11/2/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.6624
10/8/2015,Standard Class,Consumer,San Francisco,California,West,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737
12/4/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Chairs,Global Chrome Stack Chair,239.96,10,0.3,-10.284
12/4/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846
5/22/2017,Standard Class,Consumer,Chicago,Illinois,Central,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
12/19/2016,Standard Class,Corporate,Tucson,Arizona,West,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.8656
9/7/2017,First Class,Consumer,Draper,Utah,West,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.0,10.5672
11/12/2014,Standard Class,Corporate,Houston,Texas,Central,Bookcases,Bestar Classic Bookcase,67.9932,1,0.32,-12.9987
10/2/2017,Second Class,Corporate,Montgomery,Alabama,South,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.0,3.4544
12/14/2015,Standard Class,Corporate,Jackson,Mississippi,South,Furnishings,Stackable Trays,6.16,2,0.0,1.9712
3/13/2017,Same Day,Home Office,Chicago,Illinois,Central,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648
12/12/2016,Standard Class,Consumer,Pasadena,California,West,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0.0,122.7648
9/9/2017,Second Class,Consumer,Los Angeles,California,West,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245
10/4/2017,Standard Class,Home Office,Clinton,Maryland,East,Furnishings,24-Hour Round Wall Clock,19.98,1,0.0,8.5914
12/15/2014,Second Class,Consumer,San Diego,California,West,Furnishings,Stackable Trays,6.16,2,0.0,1.9712
10/13/2014,Second Class,Corporate,Lakewood,New Jersey,East,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0.0,27.0578
9/20/2016,Standard Class,Corporate,Greensboro,North Carolina,South,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
9/20/2016,Standard Class,Corporate,Greensboro,North Carolina,South,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691
6/30/2017,Standard Class,Corporate,Memphis,Tennessee,South,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
9/25/2016,Standard Class,Corporate,La Crosse,Wisconsin,Central,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0.0,50.49
9/25/2016,Standard Class,Corporate,La Crosse,Wisconsin,Central,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0.0,17.16
9/29/2014,Second Class,Home Office,Seattle,Washington,West,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568
9/29/2014,Second Class,Home Office,Seattle,Washington,West,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.2994
6/26/2017,Standard Class,Corporate,Miami,Florida,South,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776
8/21/2016,Second Class,Home Office,Philadelphia,Pennsylvania,East,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9,0.4,-339.705
2/11/2014,Standard Class,Consumer,Chesapeake,Virginia,South,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.3732
3/26/2017,Standard Class,Corporate,Dearborn,Michigan,Central,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0.0,23.1192
12/21/2014,Standard Class,Consumer,San Diego,California,West,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
12/21/2014,Standard Class,Consumer,San Diego,California,West,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
4/1/2016,Second Class,Home Office,Columbus,Georgia,South,Furnishings,Regeneration Desk Collection,7.04,4,0.0,3.0976
4/14/2017,Standard Class,Corporate,Morristown,New Jersey,East,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0.0,20.1015
1/4/2015,Standard Class,Corporate,Alexandria,Virginia,South,Furnishings,DAX Wood Document Frame,192.22,14,0.0,69.1992
7/17/2017,Second Class,Corporate,Apple Valley,California,West,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735
12/18/2016,First Class,Home Office,Salem,Oregon,West,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.215
9/24/2016,Standard Class,Home Office,Aurora,Colorado,West,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,0.2,7.504
6/9/2015,Second Class,Consumer,Pocatello,Idaho,West,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0.0,92.3936
12/29/2014,Standard Class,Consumer,Chicago,Illinois,Central,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,0.6,-50.6688
7/28/2014,Same Day,Consumer,Apopka,Florida,South,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888
12/26/2015,Standard Class,Home Office,Houston,Texas,Central,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762
12/10/2015,Standard Class,Corporate,Baltimore,Maryland,East,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644
5/5/2016,Second Class,Consumer,San Francisco,California,West,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
12/14/2014,Standard Class,Consumer,Marion,Ohio,East,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365
5/8/2015,Standard Class,Consumer,New York City,New York,East,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0.0,30.1872
5/8/2015,Standard Class,Consumer,New York City,New York,East,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1,21.294
12/8/2017,Standard Class,Consumer,Madison,Wisconsin,Central,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0.0,41.3928
6/29/2017,First Class,Corporate,Milford,Connecticut,East,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0.0,185.2578
6/29/2017,First Class,Corporate,Milford,Connecticut,East,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0.0,8.5544
1/20/2014,Standard Class,Consumer,Los Angeles,California,West,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0.0,5.79
3/28/2017,First Class,Corporate,Fairfield,California,West,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1,0.0,10.0624
3/28/2017,First Class,Corporate,Fairfield,California,West,Furnishings,Stackable Trays,21.56,7,0.0,6.8992
5/30/2014,Standard Class,Consumer,Buffalo Grove,Illinois,Central,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366
2/3/2016,Standard Class,Consumer,Richmond,Kentucky,South,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264
8/11/2015,Standard Class,Consumer,Raleigh,North Carolina,South,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2,12.1149
8/12/2017,First Class,Consumer,Lake Forest,California,West,Furnishings,DAX Wood Document Frame,54.92,4,0.0,19.7712
11/3/2015,First Class,Corporate,Long Beach,New York,East,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274
9/24/2015,Standard Class,Corporate,Los Angeles,California,West,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221
4/12/2016,Standard Class,Consumer,Los Angeles,California,West,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144
11/11/2014,Standard Class,Consumer,Los Angeles,California,West,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648
10/2/2017,Standard Class,Consumer,Springfield,Oregon,West,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164
4/10/2017,Second Class,Corporate,Jacksonville,Florida,South,Furnishings,Stackable Trays,12.32,5,0.2,1.848
9/29/2017,First Class,Consumer,Bakersfield,California,West,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0.0
9/29/2017,First Class,Consumer,Bakersfield,California,West,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525
9/29/2014,Second Class,Consumer,New York City,New York,East,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.0,36.3816
8/20/2014,Second Class,Consumer,Chicago,Illinois,Central,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.0196
11/13/2017,Standard Class,Corporate,Dallas,Texas,Central,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646
2/6/2016,Standard Class,Corporate,Chattanooga,Tennessee,South,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808
3/22/2015,Standard Class,Corporate,San Diego,California,West,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
5/12/2017,Standard Class,Corporate,San Francisco,California,West,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055
9/3/2017,Second Class,Home Office,New York City,New York,East,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246
9/3/2017,Second Class,Home Office,New York City,New York,East,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784
12/3/2016,Standard Class,Consumer,Richmond,Indiana,Central,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528
12/3/2016,Standard Class,Consumer,Richmond,Indiana,Central,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946
7/21/2016,Standard Class,Consumer,Concord,North Carolina,South,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0
9/22/2015,Second Class,Home Office,Arlington,Virginia,South,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354
11/17/2015,Standard Class,Consumer,San Diego,California,West,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456
11/17/2015,Standard Class,Consumer,San Diego,California,West,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196
11/17/2015,Standard Class,Consumer,San Diego,California,West,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372
11/10/2015,Standard Class,Home Office,Roseville,Minnesota,Central,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568
8/5/2015,Standard Class,Corporate,Dallas,Texas,Central,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439
9/3/2017,Second Class,Consumer,Concord,California,West,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098
11/1/2015,Standard Class,Consumer,Conway,Arkansas,South,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294
8/5/2014,Second Class,Corporate,Meriden,Connecticut,East,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671
11/7/2016,Standard Class,Home Office,Cheyenne,Wyoming,West,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196
6/14/2016,Same Day,Corporate,Anaheim,California,West,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843
9/24/2016,Standard Class,Consumer,Bloomington,Indiana,Central,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
9/18/2016,Standard Class,Corporate,San Diego,California,West,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
9/18/2016,Standard Class,Corporate,San Diego,California,West,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219
3/13/2016,Second Class,Corporate,San Francisco,California,West,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528
4/3/2016,Standard Class,Consumer,Richmond,Indiana,Central,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472
11/27/2016,Standard Class,Corporate,Westfield,New Jersey,East,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148
12/2/2016,Standard Class,Corporate,San Jose,California,West,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.0,5.6628
9/17/2015,Standard Class,Consumer,New York City,New York,East,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784
9/17/2015,Standard Class,Consumer,New York City,New York,East,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764
9/17/2015,Standard Class,Consumer,New York City,New York,East,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049
11/26/2016,Second Class,Corporate,New York City,New York,East,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508
4/8/2014,Standard Class,Corporate,Decatur,Alabama,South,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392
10/11/2014,Standard Class,Corporate,Fayetteville,Arkansas,South,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248
7/7/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492
7/4/2016,Same Day,Home Office,Seattle,Washington,West,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636
8/25/2014,Standard Class,Corporate,Los Angeles,California,West,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0.0,2.6376
11/11/2014,Second Class,Corporate,Reading,Pennsylvania,East,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968,2,0.2,7.7896
11/11/2014,Second Class,Corporate,Reading,Pennsylvania,East,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408
3/12/2016,Second Class,Corporate,San Francisco,California,West,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352
2/9/2017,Second Class,Corporate,Los Angeles,California,West,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472
7/20/2014,First Class,Consumer,San Diego,California,West,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872
2/6/2017,Standard Class,Consumer,New York City,New York,East,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,1,0.2,30.098
9/7/2014,Standard Class,Home Office,Tulsa,Oklahoma,Central,Tables,KI Adjustable-Height Table,429.9,5,0.0,111.774
9/7/2014,Standard Class,Home Office,Tulsa,Oklahoma,Central,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.3488
7/19/2016,Standard Class,Consumer,Hattiesburg,Mississippi,South,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878
7/19/2016,Standard Class,Consumer,Hattiesburg,Mississippi,South,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0.0,126.225
9/15/2017,Standard Class,Consumer,Los Angeles,California,West,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
12/11/2016,Same Day,Corporate,Columbus,Ohio,East,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529
12/11/2016,Same Day,Corporate,Columbus,Ohio,East,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655
12/10/2014,Standard Class,Corporate,Caldwell,Idaho,West,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294
12/13/2014,Standard Class,Corporate,Phoenix,Arizona,West,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965
9/7/2017,Standard Class,Consumer,Los Angeles,California,West,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992
11/2/2015,Standard Class,Consumer,Troy,New York,East,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372
4/1/2017,First Class,Corporate,Florence,South Carolina,South,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
4/6/2014,Standard Class,Corporate,Los Angeles,California,West,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
4/6/2014,Standard Class,Corporate,Los Angeles,California,West,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129
7/6/2017,Same Day,Consumer,Miami,Florida,South,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924
12/25/2016,Standard Class,Corporate,Nashua,New Hampshire,East,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472
12/14/2015,Standard Class,Home Office,Los Angeles,California,West,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816
9/4/2016,Standard Class,Consumer,Georgetown,Kentucky,South,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614
2/4/2016,Standard Class,Consumer,Sierra Vista,Arizona,West,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512
5/19/2017,Second Class,Corporate,Knoxville,Tennessee,South,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646
9/3/2015,Standard Class,Corporate,Tucson,Arizona,West,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307
6/9/2016,Standard Class,Home Office,Minneapolis,Minnesota,Central,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235
9/23/2016,Second Class,Home Office,Lancaster,Ohio,East,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7
5/20/2017,Standard Class,Home Office,Lakewood,California,West,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176
5/20/2017,Standard Class,Home Office,Lakewood,California,West,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504
9/1/2016,Standard Class,Consumer,New York City,New York,East,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824
2/18/2014,Same Day,Consumer,Lubbock,Texas,Central,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322
12/14/2015,Standard Class,Consumer,Costa Mesa,California,West,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568
9/20/2017,Standard Class,Consumer,New York City,New York,East,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764
9/20/2017,Standard Class,Consumer,New York City,New York,East,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991
9/20/2017,Standard Class,Consumer,New York City,New York,East,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157
9/20/2017,Standard Class,Consumer,New York City,New York,East,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735
8/22/2017,First Class,Home Office,Philadelphia,Pennsylvania,East,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752
11/12/2016,Standard Class,Consumer,Parma,Ohio,East,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686
11/12/2016,Standard Class,Consumer,Parma,Ohio,East,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0.0
11/12/2016,Standard Class,Consumer,Parma,Ohio,East,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392
9/19/2017,Standard Class,Corporate,Springfield,Oregon,West,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824
9/19/2017,Standard Class,Corporate,Springfield,Oregon,West,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388
3/31/2016,Standard Class,Consumer,New York City,New York,East,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666
12/27/2014,Standard Class,Home Office,New York City,New York,East,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674
8/16/2016,First Class,Corporate,Los Angeles,California,West,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
3/30/2014,Standard Class,Consumer,San Francisco,California,West,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
12/28/2017,First Class,Corporate,Long Beach,California,West,Chairs,Novimex Turbo Task Chair,340.704,6,0.2,-34.0704
4/8/2016,First Class,Consumer,Columbus,Georgia,South,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0.0,88.725
3/18/2014,Second Class,Home Office,San Francisco,California,West,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49
4/20/2017,First Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936
4/20/2017,First Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,0.2,9.5418
